image_name                            , mp_rms   , hamer_rms
ND_PH1mrxz56WY_frame008161_r.jpg      , 5.2497   ,  238.7292
ND_PH1mrxz56WY_frame008881_r.jpg      , None     ,  320.5735
ND_PH1mrxz56WY_frame009121_l.jpg      , None     ,  231.9553
ND_PHpR_UYUQTU_frame004201_r.jpg      , None     , 1667.8370
ND_PHpR_UYUQTU_frame013501_l.jpg      , None     , 1534.5790
ND_PIyNoHC_i5s_frame001197_l.jpg      , 100.0200 ,  384.9452
ND_PIyNoHC_i5s_frame015848_r.jpg      , 17.0486  ,  406.9361
ND_PJj8EZrl6ec_frame000001_l.jpg      , None     ,  657.5826
ND_PJj8EZrl6ec_frame000601_l.jpg      , None     ,  761.6592
ND_PL3KGzVkwqw_frame000001_r.jpg      , 32.2758  ,  443.5618
ND_PMWmxac9igA_frame002991_l.jpg      , 11.1167  ,  220.9207
ND_PMikEcHZj6g_frame002991_r.jpg      , None     ,  736.9166
ND_PNeSkbX-CSA_frame000479_l.jpg      , 97.6650  ,  198.0361
ND_PNeSkbX-CSA_frame001435_r.jpg      , 729.9816 ,  273.7537
ND_PNifaYQXH60_frame009569_l.jpg      , 8.3917   ,  256.9662
ND_PNifaYQXH60_frame009868_l.jpg      , 183.0205 ,  210.0159
ND_PNifaYQXH60_frame010466_l.jpg      , None     ,  250.1338
ND_PNifaYQXH60_frame014353_r.jpg      , 896.4046 ,  457.0246
ND_PNifaYQXH60_frame014951_r.jpg      , 26.6712  ,  975.0355
ND_PNifaYQXH60_frame017343_r.jpg      , 578.7801 ,  259.8661
ND_PNifaYQXH60_frame018838_r.jpg      , None     ,  117.5337
ND_PPMTlLwA8X8_frame005501_l.jpg      , None     ,  835.2443
ND_PPrUUYLq98Q_frame001801_l.jpg      , 30.0344  ,  551.7401
ND_PR3VR-U8m10_frame003888_r.jpg      , None     ,   67.7303
ND_PR3VR-U8m10_frame004486_l.jpg      , 45.6568  ,  106.1466
ND_PR3VR-U8m10_frame005682_l.jpg      , 145.2721 ,   77.6396
ND_PR3VR-U8m10_frame007476_l.jpg      , 274.6093 ,  222.6753
ND_PR3VR-U8m10_frame009270_l.jpg      , 12.3571  ,  305.5206
ND_PR3VR-U8m10_frame010765_l.jpg      , 6.8598   ,  190.6982
ND_PSpYxvCut8Q_frame000001_r.jpg      , None     ,  995.9773
ND_PSrdQlCefeI_frame001201_r.jpg      , 276.9161 ,  524.5634
ND_PSrdQlCefeI_frame001501_r.jpg      , None     ,  402.4787
ND_PT5p7tUvST0_frame003601_r.jpg      , 1085.1946, 1589.4113
ND_PT5p7tUvST0_frame005401_l.jpg      , None     , 1845.7719
ND_PTDUBYGhBqo_frame001501_l.jpg      , None     ,  526.3964
ND_PTHRFRE8PFc_frame022201_r.jpg      , None     ,  320.6949
ND_PTJauYlCrxQ_frame002393_l.jpg      , 635.5823 ,  724.5562
ND_PTJauYlCrxQ_frame003589_r.jpg      , 641.9143 ,  470.1095
ND_PTikjyxC5rM_frame000901_l.jpg      , 320.7307 ,  581.4880
ND_PU98HXAW9yQ_frame000601_r.jpg      , None     ,  847.5973
ND_PUGYeFH6cVE_frame002692_l.jpg      , 113.8791 , 3696.3938
ND_PUSEjmfTU_c_frame001197_l.jpg      , 19.3391  ,  480.4060
ND_PUSEjmfTU_c_frame001496_l.jpg      , 30.0904  ,  373.1678
ND_PUSEjmfTU_c_frame008672_r.jpg      , None     , 1264.7163
ND_PUSEjmfTU_c_frame011363_r.jpg      , 18.7117  ,  434.7387
ND_PUZahpPHVPk_frame014603_l.jpg      , None     , 1255.5371
ND_PVqmXWwKgzU_frame002692_l.jpg      , 81.9706  , 1313.1316
ND_PWZSLwX9NjU_frame006301_l.jpg      , None     ,  620.0202
ND_PXk0Xa0WHkE_frame000001_l.jpg      , None     ,  304.2875
ND_PXk0Xa0WHkE_frame001496_r.jpg      , 224.3230 ,  351.2901
ND_PY75arl1iT0_frame000301_l.jpg      , None     ,  325.1512
ND_PZIwIxxJDLY_frame002692_l.jpg      , 154.5879 , 3245.9150
ND_PZk2FtRL0LE_frame030301_l.jpg      , 245.8678 ,   98.6717
ND_PZk2FtRL0LE_frame063601_l.jpg      , None     ,   59.1719
ND_P_83uZEZk1o_frame005761_l.jpg      , None     , 1979.9719
ND_P_QXFez87nk_frame001197_r.jpg      , 145.5669 ,  356.9795
ND_PaONYChVTYE_frame001201_l.jpg      , None     ,  203.8545
ND_PaS9g54JJGs_frame000601_l.jpg      , None     ,  414.4215
ND_PaZvg92fkNA_frame006878_r.jpg      , None     ,  408.2029
ND_PaZvg92fkNA_frame011961_l.jpg      , None     ,  194.3569
ND_PaZvg92fkNA_frame025416_r.jpg      , 6.0315   ,  259.9368
ND_PaZvg92fkNA_frame029303_l.jpg      , None     ,  152.0349
ND_PahjVubiE88_frame000001_r.jpg      , None     ,  152.9731
ND_PbJTqGCgj7s_frame004501_l.jpg      , 29.2253  , 1664.2339
ND_PbJTqGCgj7s_frame010501_l.jpg      , 251.8578 , 1090.1375
ND_PbmQurywwhU_frame009868_l.jpg      , None     ,  138.4267
ND_PbmQurywwhU_frame010167_l.jpg      , None     ,   94.6826
ND_PbmQurywwhU_frame029303_l.jpg      , None     ,   91.1714
ND_PbmQurywwhU_frame032891_l.jpg      , 9.3478   ,  186.2329
ND_PfdExn-DhIg_frame008373_l.jpg      , None     ,  125.9105
ND_PfdExn-DhIg_frame008672_r.jpg      , 6.9875   ,  149.3163
ND_PfsvWv1Dv14_frame000300_r.jpg      , 185.0940 ,  162.6950
ND_PfsvWv1Dv14_frame001496_r.jpg      , 6.1647   ,  189.0796
ND_PfsvWv1Dv14_frame002692_r.jpg      , 171.9600 ,  182.6183
ND_PfsvWv1Dv14_frame003290_r.jpg      , None     ,  896.2687
ND_PfsvWv1Dv14_frame003888_r.jpg      , 129.7609 ,  168.0750
ND_PfsvWv1Dv14_frame004486_r.jpg      , 92.4789  ,  215.5201
ND_PgeJr4qCDmY_frame002393_l.jpg      , 408.9491 ,  215.7437
ND_PgeJr4qCDmY_frame002692_r.jpg      , 8.9577   ,  239.9745
ND_PgeJr4qCDmY_frame002991_l.jpg      , 511.0594 ,  123.9573
ND_PgeJr4qCDmY_frame013456_l.jpg      , 100.1411 ,  168.2283
ND_PgeJr4qCDmY_frame014353_l.jpg      , 107.7200 ,  136.5724
ND_PhOYWpSy8XM_frame007189_r.jpg      , None     , 2648.3765
ND_Pikb2qWXeg4_frame002531_l.jpg      , None     , 2270.2734
ND_PjFxFBzXN6Q_frame000599_r.jpg      , None     ,  152.9175
ND_PjFxFBzXN6Q_frame004486_l.jpg      , 276.6952 ,  161.3650
ND_PjFxFBzXN6Q_frame011064_r.jpg      , None     ,   94.6615
ND_PjFxFBzXN6Q_frame028107_l.jpg      , None     ,  179.7856
ND_Pjps8fFnAuQ_frame003301_r.jpg      , None     ,  646.6307
ND_PkWkMaNBPEs_frame003301_l.jpg      , None     , 1047.9181
ND_PkWkMaNBPEs_frame012601_r.jpg      , None     , 1512.4921
ND_Pl89y6mRhSY_frame000751_r.jpg      , None     , 1535.7701
ND_PlX7PFGSFh0_frame001201_r.jpg      , None     ,  765.3688
ND_PmmWmgPSok8_frame000751_r.jpg      , None     ,  312.3660
ND_PmmWmgPSok8_frame001001_l.jpg      , None     ,  252.9006
ND_Pn_1ZtH3BEE_frame000601_l.jpg      , None     , 2083.1140
ND_Pn_1ZtH3BEE_frame000901_l.jpg      , None     , 3582.9817
ND_PnmcRsPVhHM_frame001196_l.jpg      , None     , 1939.6750
ND_PnmcRsPVhHM_frame001913_l.jpg      , None     , 1452.2544
ND_PoIfBvH6FcA_frame000901_l.jpg      , None     ,  613.8094
ND_Poe4psLnX4I_frame023401_r.jpg      , None     ,  177.6299
ND_Poe4psLnX4I_frame031201_r.jpg      , None     ,  441.0903
ND_Ppkqx0WCkRA_frame018901_l.jpg      , 93.5223  , 1113.5090
ND_Ppkqx0WCkRA_frame020401_l.jpg      , 8.2809   ,  173.4574
ND_Pq2rD83cY2g_frame010184_r.jpg      , None     , 3347.6206
ND_Pt9O8Xrzrd8_frame000181_l.jpg      , 100.6686 , 1910.2784
ND_PtXB5cx88fI_frame005682_l.jpg      , 26.8544  ,  569.7239
ND_PtfGS-PrsdQ_frame001795_l.jpg      , 887.1689 ,  450.5990
ND_PuAnzdwTnLQ_frame000300_l.jpg      , None     ,   98.3012
ND_PurIBiZbLYE_frame004201_r.jpg      , 255.1535 ,  343.8116
ND_PurIBiZbLYE_frame006001_r.jpg      , 7.0024   ,  249.5288
ND_PurIBiZbLYE_frame011401_r.jpg      , 10.6417  ,  217.7234
ND_PurIBiZbLYE_frame011701_l.jpg      , 332.9885 ,  161.9971
ND_Pwk02Em67MI_frame000501_r.jpg      , 5.6599   ,  162.0375
ND_Pwk02Em67MI_frame003001_l.jpg      , 641.1396 ,  176.8367
ND_Pwk02Em67MI_frame003501_l.jpg      , 676.2517 ,  299.3664
ND_Pxo7WPqmd0M_frame006579_l.jpg      , 18.0636  ,  707.2394
ND_PyKO585ZSic_frame001501_l.jpg      , None     ,  415.9610
ND_PzB5yj1AF88_frame000479_l.jpg      , None     , 1091.8102
ND_PzKRCv-yaXs_frame008101_r.jpg      , 464.6641 ,  791.7469
ND_PzsIU9eN3jo_frame002101_l.jpg      , 19.8943  ,  740.9468
ND_PzsIU9eN3jo_frame003001_l.jpg      , 15.8600  ,  451.1001
ND_PztJ1Uig-gk_frame001251_r.jpg      , 96.9518  ,  699.3360
ND_PztJ1Uig-gk_frame021751_r.jpg      , 1017.0920, 1116.7565
ND_Q-bDb6CgIRY_frame000945_r.jpg      , None     ,  345.2444
ND_Q1Dcm31I6ZI_frame000301_r.jpg      , None     ,  321.2078
ND_Q2da_XG77hg_frame004801_l.jpg      , 18.3597  ,  310.3970
ND_Q2da_XG77hg_frame021601_l.jpg      , 85.1525  ,  223.8559
ND_Q33Pxcxlr4Y_frame002501_l.jpg      , None     , 1518.1967
ND_Q4LTTXcZxkg_frame008701_r.jpg      , 431.7470 ,  952.3023
ND_Q4ZvPt4bjqU_frame002701_l.jpg      , None     ,  524.7561
ND_Q4ZvPt4bjqU_frame005701_r.jpg      , 16.9866  ,  287.8076
ND_Q5_T1HEhFZU_frame001251_l.jpg      , None     ,  984.6136
ND_Q5_tkV_6Iok_frame000601_l.jpg      , 24.0548  ,  496.6865
ND_Q5p7dE4LmK4_frame003751_l.jpg      , 27.6981  ,  703.6111
ND_Q5p7dE4LmK4_frame017251_r.jpg      , 24.2441  ,  429.3985
ND_Q8CJ-CHIxeA_frame010167_l.jpg      , None     ,  141.0624
ND_Q8CJ-CHIxeA_frame011064_l.jpg      , 17.7774  ,  119.5438
ND_Q8CJ-CHIxeA_frame013157_r.jpg      , 65.1807  ,  270.7450
ND_Q8CJ-CHIxeA_frame014951_l.jpg      , 53.2898  ,  137.8041
ND_Q8L7iJPHYGQ_frame011101_l.jpg      , 28.5968  ,  964.1873
ND_Q8W7MgZj8mw_frame000001_r.jpg      , 29.1479  ,  383.2298
ND_Q8wJK2Xtd74_frame000300_l.jpg      , 46.5340  ,  191.5835
ND_Q8wJK2Xtd74_frame001795_r.jpg      , 17.6807  ,  367.8146
ND_Q8wJK2Xtd74_frame002393_r.jpg      , 24.6021  ,  296.4644
ND_Q8wJK2Xtd74_frame002692_r.jpg      , 7.6743   ,  361.3138
ND_Q8wJK2Xtd74_frame002991_r.jpg      , 20.3641  ,  288.3231
ND_QALDht0wz7o_frame000201_r.jpg      , None     , 2144.7695
ND_QAeKu_PQC1o_frame006301_r.jpg      , 34.8448  ,  458.6067
ND_QAeKu_PQC1o_frame015601_r.jpg      , 31.9534  ,  431.1128
ND_QD3yl97WZ1Y_frame005981_r.jpg      , None     ,  234.5313
ND_QDUIcedDaG4_frame005383_l.jpg      , 494.6841 , 1056.7953
ND_QEyjMvrmdj0_frame000601_l.jpg      , 222.5565 ,  399.6448
ND_QFMTATCjGUY_frame002094_l.jpg      , 10.2802  ,  306.5613
ND_QFMTATCjGUY_frame002393_l.jpg      , 14.1819  ,  347.3057
ND_QFMTATCjGUY_frame002991_l.jpg      , 76.8807  ,  272.6077
ND_QFMTATCjGUY_frame008074_l.jpg      , 7.1658   ,  235.6582
ND_QFMTATCjGUY_frame014951_r.jpg      , 7.6387   ,  237.0291
ND_QFa3bn_psLM_frame001196_l.jpg      , None     ,  792.5145
ND_QFbx2dnURkk_frame022501_l.jpg      , 88.9249  , 1163.4670
ND_QFbx2dnURkk_frame026101_r.jpg      , None     ,  141.8244
ND_QGT3HY7DPGo_frame001441_r.jpg      , None     , 1532.9858
ND_QGXHN_aUd5s_frame000001_r.jpg      , None     ,  231.0813
ND_QHbAM6wHpZ0_frame011662_r.jpg      , None     ,  280.9168
ND_QHbAM6wHpZ0_frame014951_l.jpg      , 210.4691 ,  191.5379
ND_QIhc3UHMAbA_frame003601_l.jpg      , None     ,  163.2759
ND_QIhc3UHMAbA_frame007501_r.jpg      , None     ,  297.3755
ND_QIhc3UHMAbA_frame011701_r.jpg      , 40.5849  ,  729.6408
ND_QJ5NeEj9ctw_frame007410_r.jpg      , 464.0032 ,  619.1360
ND_QJ9m3-1X-UI_frame000501_l.jpg      , None     ,  233.2695
ND_QJY-MuLvylo_frame000898_l.jpg      , None     ,  471.7137
ND_QJY-MuLvylo_frame001795_l.jpg      , 139.3426 ,  356.4597
ND_QK10voKdABA_frame004486_r.jpg      , 337.6217 ,  467.7887
ND_QLFpMCLbb8E_frame002692_r.jpg      , 12.1611  ,  245.3148
ND_QLFpMCLbb8E_frame011064_r.jpg      , 118.9665 ,  172.4537
ND_QLHEKj5GyBw_frame011101_l.jpg      , 59.9221  ,  156.6994
ND_QLHEKj5GyBw_frame018601_r.jpg      , 589.9062 ,  307.7574
ND_QLHEKj5GyBw_frame018901_l.jpg      , 787.5431 ,  303.2087
ND_QNv6DiccgZw_frame000001_l.jpg      , 32.1092  ,  797.7350
ND_QNv6DiccgZw_frame000301_l.jpg      , 90.2584  ,  991.9346
ND_QOwzRCuPy5E_frame006001_l.jpg      , 27.0846  ,  680.4312
ND_QOwzRCuPy5E_frame026401_r.jpg      , 55.1149  , 1597.8060
ND_QPOypUC8EVU_frame028107_r.jpg      , None     ,  869.0643
ND_QPskxgQ9nnY_frame000599_r.jpg      , 82.7513  ,  206.8462
ND_QPskxgQ9nnY_frame001197_r.jpg      , 66.7996  ,  271.7058
ND_QPskxgQ9nnY_frame002991_l.jpg      , 20.9172  ,  457.2129
ND_QPyWZy_Bk1s_frame005001_l.jpg      , None     ,  155.3744
ND_QPyWZy_Bk1s_frame008501_l.jpg      , 91.1453  ,  122.7281
ND_QPyWZy_Bk1s_frame009501_r.jpg      , None     ,  186.8275
ND_QPyWZy_Bk1s_frame010501_r.jpg      , 10.5161  ,  291.3799
ND_QPyWZy_Bk1s_frame010751_r.jpg      , 13.7008  ,  202.5191
ND_QQ30i9gnQ_Y_frame008074_r.jpg      , 69.9524  , 2442.0527
ND_QQ30i9gnQ_Y_frame032891_r.jpg      , None     ,  576.7112
ND_QQ30i9gnQ_Y_frame036778_l.jpg      , None     ,  558.2653
ND_QQ6tYW0CQQE_frame000001_r.jpg      , None     , 1717.3657
ND_QQ7xZcaLkBk_frame015601_l.jpg      , None     ,   99.7371
ND_QQ7xZcaLkBk_frame027001_l.jpg      , 166.2023 ,  499.4026
ND_QR5KJOXOheA_frame023921_l.jpg      , 7.3638   ,   85.5568
ND_QRAVUQnzvRw_frame001501_r.jpg      , None     ,  544.0441
ND_QRoVrgocK8E_frame011662_r.jpg      , 423.0962 ,  860.2295
ND_QRrTvKTbaCo_frame001201_r.jpg      , 86.0767  ,  257.7610
ND_QRrTvKTbaCo_frame001801_r.jpg      , 75.1102  ,  246.5402
ND_QSCpjWjKqoI_frame000001_r.jpg      , 29.6224  ,  562.5079
ND_QSCpjWjKqoI_frame000301_l.jpg      , 567.2355 ,  348.1939
ND_QSdmHCT0Rps_frame004201_r.jpg      , 512.0600 ,  274.8210
ND_QSdmHCT0Rps_frame005701_l.jpg      , 16.6469  ,  335.4934
ND_QSdmHCT0Rps_frame008101_l.jpg      , 771.3891 ,  371.2112
ND_QSdmHCT0Rps_frame022801_r.jpg      , 118.9780 ,  293.6181
ND_QTV7AO6yXIg_frame008074_r.jpg      , 7.3008   ,  349.7176
ND_QTV7AO6yXIg_frame008971_l.jpg      , None     ,  189.4391
ND_QTV7AO6yXIg_frame011363_l.jpg      , None     ,  143.5465
ND_QTV7AO6yXIg_frame025715_r.jpg      , 28.9124  ,  556.7346
ND_QTV7AO6yXIg_frame026313_r.jpg      , 13.6311  ,  238.5988
ND_QTV7AO6yXIg_frame027808_r.jpg      , 14.0061  ,  218.9480
ND_QUU13Hda6So_frame010466_l.jpg      , 6.1700   ,  242.4772
ND_QUU13Hda6So_frame010765_r.jpg      , 145.9819 ,  144.7078
ND_QUopQJmEFU4_frame000001_r.jpg      , 173.9162 ,  241.0237
ND_QUopQJmEFU4_frame001197_r.jpg      , 68.5792  ,  181.1208
ND_QUopQJmEFU4_frame001795_l.jpg      , 52.9616  ,  171.1626
ND_QV5DDNW66aw_frame009322_r.jpg      , None     , 1193.0654
ND_QVX3aik5SS0_frame000001_r.jpg      , None     ,  245.2430
ND_QVX3aik5SS0_frame000301_l.jpg      , None     ,  339.6234
ND_QVX3aik5SS0_frame002101_l.jpg      , None     ,  638.2349
ND_QXQeHP71nNo_frame001197_l.jpg      , 6.1147   ,  290.0389
ND_QXQeHP71nNo_frame004486_l.jpg      , 9.4502   ,  351.1362
ND_QXQeHP71nNo_frame004785_r.jpg      , 171.4972 ,  285.6610
ND_QXQeHP71nNo_frame006280_l.jpg      , 27.6032  ,  630.2067
ND_QXQeHP71nNo_frame006878_l.jpg      , 127.2016 ,  180.0509
ND_QXQeHP71nNo_frame007775_l.jpg      , None     ,  640.0598
ND_QXQeHP71nNo_frame010167_l.jpg      , 26.2377  , 1226.4653
ND_QXQeHP71nNo_frame011961_r.jpg      , None     ,  123.7308
ND_QX_pXna7lIA_frame000301_l.jpg      , None     ,  383.2830
ND_QZd1K3PA4Gw_frame005498_r.jpg      , 379.7427 , 1532.3767
ND_QZd1K3PA4Gw_frame005976_l.jpg      , 234.5365 ,  196.3359
ND_QZd1K3PA4Gw_frame013863_r.jpg      , None     ,  203.3781
ND_Q_tVu_mr0zw_frame000300_l.jpg      , 7.2135   ,  181.0215
ND_Q_tVu_mr0zw_frame000599_r.jpg      , 103.0427 ,  175.4375
ND_Q_tVu_mr0zw_frame002393_l.jpg      , 221.8725 ,  390.0289
ND_Q_tVu_mr0zw_frame004785_l.jpg      , 162.2337 ,  408.6619
ND_Q_tVu_mr0zw_frame005981_l.jpg      , 12.2400  ,  420.9333
ND_QaFoA6R-r4o_frame000001_r.jpg      , None     , 1026.5372
ND_QaFoA6R-r4o_frame000601_r.jpg      , None     ,  419.5911
ND_Qab-q_MjRyw_frame000901_r.jpg      , 21.9137  ,  567.3207
ND_Qab-q_MjRyw_frame003601_r.jpg      , 384.8366 ,  349.8327
ND_Qab-q_MjRyw_frame004201_l.jpg      , 39.2505  ,  538.3599
ND_QakVPzMWz5U_frame002751_l.jpg      , 27.6440  ,  697.5781
ND_Qarg7peLYr4_frame005084_l.jpg      , 82.5817  ,  701.6625
ND_QbIHaaWWHYU_frame028107_l.jpg      , 31.8838  ,  307.5212
ND_QcOXf4xDgFw_frame002751_r.jpg      , 61.2225  ,  808.4920
ND_Qch4hbEobMU_frame000479_r.jpg      , None     ,  613.0562
ND_QcpoBO2zVBI_frame013755_r.jpg      , None     ,  468.8641
ND_QcpoBO2zVBI_frame042160_l.jpg      , None     ,  303.3352
ND_QcpoBO2zVBI_frame049635_r.jpg      , None     ,  180.0146
ND_QdPZnclqyfA_frame010466_l.jpg      , 509.0658 , 1287.0997
ND_QdPZnclqyfA_frame011064_l.jpg      , 658.8593 ,  964.8502
ND_Qe6YN7C6GtE_frame000301_r.jpg      , 10.9203  ,  203.3408
ND_Qf7LgGkIrjE_frame021001_r.jpg      , None     ,  813.2548
ND_QfDrGMubL2M_frame028705_r.jpg      , 18.6930  ,  299.7878
ND_QfDrGMubL2M_frame036180_l.jpg      , 231.0711 ,  251.4990
ND_QfoMRPy4bJk_frame036001_l.jpg      , 19.4089  ,  240.8329
ND_QfoMRPy4bJk_frame036901_r.jpg      , 310.6955 ,  190.9964
ND_QfvLSxuxV1k_frame000300_l.jpg      , 307.9092 ,  286.2450
ND_Qig8Dh8Q-gA_frame003290_l.jpg      , 29.1301  ,  695.2225
ND_QihMtCrBvn4_frame003888_l.jpg      , 126.9316 ,  307.5468
ND_QihMtCrBvn4_frame004187_r.jpg      , None     ,  894.7034
ND_QihMtCrBvn4_frame004486_l.jpg      , None     ,  705.0533
ND_QivCjJme1Ko_frame000601_l.jpg      , None     ,  301.1189
ND_QjeL_Oer-8o_frame000751_r.jpg      , 126.7394 ,  464.4897
ND_QjeL_Oer-8o_frame001001_l.jpg      , 30.1582  ,  919.4282
ND_Qk6NFm3odzU_frame008401_l.jpg      , None     ,  808.8520
ND_Qkp-k_ktM9k_frame000601_l.jpg      , None     ,  299.8437
ND_Qm78d94dFmQ_frame003901_l.jpg      , None     , 1558.2500
ND_QmrsATOHwhw_frame000001_r.jpg      , 600.6828 ,  442.6418
ND_QmrsATOHwhw_frame009601_r.jpg      , 27.5342  ,  354.7767
ND_QmrsATOHwhw_frame013201_r.jpg      , 189.7771 ,  486.7158
ND_QmrsATOHwhw_frame018001_l.jpg      , 15.5734  ,  270.3096
ND_QnQ1ieSJC4E_frame000301_l.jpg      , None     ,  276.6571
ND_Qo-hrowHZtE_frame005981_r.jpg      , 14.4412  ,  211.4942
ND_Qo-hrowHZtE_frame007476_r.jpg      , None     ,  512.8626
ND_Qo-hrowHZtE_frame022725_r.jpg      , 12.4011  ,  228.3785
ND_QoHOMzRVoNc_frame037501_r.jpg      , 20.2589  ,  322.7873
ND_QrBPAJpA2c4_frame003601_l.jpg      , None     , 1396.1648
ND_QsPJ9sl-Ql0_frame003301_r.jpg      , None     ,  488.0387
ND_Qt2tLKHa5Lw_frame003589_l.jpg      , None     , 1035.6359
ND_Qu5GTEXeiIE_frame024001_l.jpg      , None     , 1992.0822
ND_Qud2rhwnITU_frame000001_r.jpg      , None     ,  481.9317
ND_Qud2rhwnITU_frame003257_r.jpg      , None     ,  557.4918
ND_QupinsEZPYw_frame000601_r.jpg      , None     , 1330.9323
ND_QvDKCoR-GDc_frame006601_l.jpg      , None     ,  792.4653
ND_QvF8VqhHmn0_frame011428_r.jpg      , 8.4516   ,  261.1378
ND_QvF8VqhHmn0_frame056257_r.jpg      , 3.2728   ,  207.0257
ND_QvdhY9ANX9A_frame002094_l.jpg      , 34.6619  , 1320.3840
ND_Qvs2R11Wo5Q_frame001199_l.jpg      , 141.5055 ,  286.6374
ND_Qvs2R11Wo5Q_frame004194_l.jpg      , None     , 1948.6805
ND_QwRD2wcwIxo_frame001801_r.jpg      , None     , 1302.0782
ND_QwdICKjPO1Q_frame000241_l.jpg      , None     ,  129.0746
ND_QwdICKjPO1Q_frame005281_l.jpg      , None     ,  826.7734
ND_QwdICKjPO1Q_frame008881_l.jpg      , None     ,  118.2417
ND_QxaJSOL5dgo_frame000601_l.jpg      , None     , 1596.3650
ND_QxgU_eqrD9o_frame002001_l.jpg      , 178.7785 ,  362.3594
ND_QxgU_eqrD9o_frame003501_l.jpg      , None     ,  341.6441
ND_Qxnj5TBSWck_frame013501_l.jpg      , None     ,  690.7355
ND_Qxnj5TBSWck_frame040201_r.jpg      , 788.7035 , 1183.1458
ND_Qy0eUdqN4Zg_frame002692_l.jpg      , 420.8125 , 1183.3893
ND_Qy0eUdqN4Zg_frame011961_l.jpg      , None     ,  209.4901
ND_QyJ8_DmAFnE_frame008161_l.jpg      , None     ,  468.8795
ND_QyJ8_DmAFnE_frame013681_r.jpg      , None     ,  204.1856
ND_QzDOHuG_hIQ_frame000571_r.jpg      , 29.0403  ,  429.5942
ND_QzDOHuG_hIQ_frame001141_l.jpg      , 172.8633 ,  381.3125
ND_QzZdVbq1foQ_frame000300_l.jpg      , None     , 1581.5626
ND_QzlJq66woh0_frame000001_r.jpg      , None     ,  871.9744
ND_R-qD51Gu_lg_frame000001_l.jpg      , None     ,  499.9202
ND_R185nCJslZw_frame006301_r.jpg      , 17.9123  ,  417.5880
ND_R185nCJslZw_frame007801_r.jpg      , None     ,  348.3949
ND_R185nCJslZw_frame017401_r.jpg      , 421.7293 ,  430.6123
ND_R185nCJslZw_frame023701_l.jpg      , 281.5306 ,  517.1113
ND_R1ZcbD6X-6U_frame008251_r.jpg      , 82.3507  , 1142.4287
ND_R1gvZWjzvqI_frame001197_r.jpg      , 13.0672  ,  447.8135
ND_R1gvZWjzvqI_frame001496_r.jpg      , 460.3663 ,  448.3462
ND_R1o1imH6MgQ_frame000300_l.jpg      , 55.1069  ,  225.3418
ND_R1o1imH6MgQ_frame000599_l.jpg      , 13.7013  ,  345.4733
ND_R2vhDOQTNBc_frame000601_r.jpg      , None     ,  421.6373
ND_R46KLCnHgbc_frame000599_r.jpg      , 11.8047  ,  309.7664
ND_R4HnC6NFjzc_frame021033_l.jpg      , None     ,  993.8939
ND_R4O81e8YWHo_frame000300_r.jpg      , None     ,  462.7664
ND_R4htwUVckTA_frame009868_r.jpg      , None     , 1155.0801
ND_R4yMPgMGyKE_frame016801_l.jpg      , 7.1286   ,  302.9672
ND_R53Vhv2oU4A_frame003601_r.jpg      , None     , 2736.1104
ND_R5LXV1NtycY_frame001251_l.jpg      , 530.4970 , 1129.2837
ND_R5LXV1NtycY_frame003251_r.jpg      , 104.3675 ,  521.5665
ND_R5hCfjw6re0_frame000898_l.jpg      , 17.6997  ,  180.8577
ND_R5hCfjw6re0_frame001197_r.jpg      , 328.6418 ,  172.0133
ND_R5r_bKb_Eyw_frame010031_r.jpg      , 12.0358  ,  398.9226
ND_R5r_bKb_Eyw_frame072276_l.jpg      , 13.7897  ,  472.6154
ND_R5zpjruKpz0_frame006280_l.jpg      , 354.4488 ,  190.1057
ND_R5zpjruKpz0_frame026911_l.jpg      , None     ,  138.4444
ND_R5zpjruKpz0_frame031097_l.jpg      , 8.4756   ,  220.3974
ND_R60hve9ze38_frame049201_r.jpg      , None     , 1053.4061
ND_R77Bh7FY19U_frame008074_r.jpg      , None     ,  171.6592
ND_R77Bh7FY19U_frame008971_r.jpg      , 10.3166  ,  270.5490
ND_R77Bh7FY19U_frame019137_l.jpg      , None     ,  199.7845
ND_R77Bh7FY19U_frame029901_l.jpg      , None     ,  437.2405
ND_R77Bh7FY19U_frame034984_r.jpg      , 15.3100  ,  383.2012
ND_R77Bh7FY19U_frame037077_r.jpg      , None     ,  237.9907
ND_R77Bh7FY19U_frame056512_l.jpg      , 11.0610  ,  189.8399
ND_R7QBAjidNaA_frame001201_r.jpg      , None     ,  923.4286
ND_R9bM62Uy-fU_frame002094_l.jpg      , 44.7612  ,  444.9605
ND_RApY-Oy2h_8_frame000601_l.jpg      , None     ,  982.6874
ND_RCVesEVFv-A_frame024901_l.jpg      , None     , 1545.4115
ND_RCh5H2iBizA_frame000001_r.jpg      , 19.2095  ,  113.2853
ND_REdh_Pf0gtQ_frame000601_l.jpg      , None     ,  799.4971
ND_RFbILaT3i2o_frame011101_r.jpg      , 718.9306 ,  336.8006
ND_RFbILaT3i2o_frame013201_l.jpg      , 26.7800  ,  555.8630
ND_RFbILaT3i2o_frame021301_r.jpg      , None     ,  221.9678
ND_RH-enC_aY_E_frame000301_l.jpg      , None     ,  182.0014
ND_RHRfThOHPa8_frame004187_r.jpg      , 81.7000  , 1815.4509
ND_RHRfThOHPa8_frame006579_r.jpg      , None     , 1529.3213
